,Unnamed: 0,Unvan,Link,Tarix,Qiymet,rooms,floor,area
245,245,Əhmədli m.,https://bina.az//items/3632044,bugün 14:23,195 000AZN,3 otaq,5/17,103 m²
246,246,Nəsimi r.,https://bina.az//items/3632042,bugün 14:23,390 000AZN,2 otaq,3/12,129 m²
247,247,Şah İsmayıl Xətai m.,https://bina.az//items/3456617,bugün 14:23,383 000AZN,3 otaq,3/16,120 m²
248,248,Buzovna q.,https://bina.az//items/2949227,bugün 14:22,400 000AZN,3 otaq,5/16,370 m²
249,249,Masazır q.,https://bina.az//items/3574005,bugün 14:22,60 500AZN,3 sot,5/5,57 m²
250,250,Nərimanov r.,https://bina.az//items/3153294,bugün 14:23,285 000AZN,3 otaq,2/12,168 m²
251,251,Abşeron r.,https://bina.az//items/3502781,bugün 14:22,118 000AZN,3 otaq,6/19,118 m²
252,252,Digah q.,https://bina.az//items/3632043,bugün 14:22,14 500AZN,2 otaq,3/3,90 m²
253,253,Xırdalan,https://bina.az//items/3541355,bugün 14:22,145 000AZN,3 otaq,7/17,160 m²
254,254,Həzi Aslanov m.,https://bina.az//items/3632031,bugün 14:19,118 000AZN,2 otaq,2/17,45 m²
255,255,28 May m.,https://bina.az//items/3630186,bugün 14:19,270 000AZN,2 otaq,15/17,94 m²
256,256,Xırdalan,https://bina.az//items/3632034,bugün 14:18,78 000AZN,3 otaq,5/5,62 m²
257,257,Gənclik m.,https://bina.az//items/3580406,bugün 14:18,2 500 000AZN,9 otaq,12/16,550 m²
258,258,Nəriman Nərimanov m.,https://bina.az//items/3448583,bugün 14:18,278 000AZN,3 otaq,15/17,116 m²
259,259,İnşaatçılar m.,https://bina.az//items/3632033,bugün 14:18,166 000AZN,3 otaq,6/12,97 m²
260,260,Nizami m.,https://bina.az//items/3632030,bugün 14:18,4 400 000AZN,2 otaq,3/5,960 m²
261,261,Şüvəlan q.,https://bina.az//items/3343849,bugün 14:18,258 000AZN,3 otaq,10/13,160 m²
262,262,Xırdalan,https://bina.az//items/3632032,bugün 14:18,63 500AZN,3 otaq,8/9,42 m²
263,263,Xətai r.,https://bina.az//items/3586718,bugün 14:17,145 000AZN,3 otaq,7/15,90 m²
264,264,Xətai r.,https://bina.az//items/3546120,bugün 14:16,204 000AZN,2 otaq,7/13,127 m²
265,265,Xətai r.,https://bina.az//items/3616308,bugün 14:16,130 000AZN,1 otaq,10/12,85 m²
266,266,Xalqlar Dostluğu m.,https://bina.az//items/3620528,bugün 14:15,118 000AZN,8 sot,12/16,60 m²
267,267,Ağ şəhər q.,https://bina.az//yasayis-kompleksleri/219,bugün 14:12,517 319AZN,4 otaq,5/17,7 m²
268,268,Buzovna q.,https://bina.az//items/2725289,bugün 14:12,250 000AZN,5 sot,11/33,220 m²
269,269,Bilgəh q.,https://bina.az//items/3182306,bugün 14:12,850 000AZN,3 otaq,3/9,72 m²
270,270,Memar Əcəmi m.,https://bina.az//items/3596193,bugün 14:12,142 000AZN,8 otaq,4/9,1050 m²
271,271,Səbail r.,https://bina.az//items/3541483,bugün 14:12,5 000 000AZN,5 otaq,2/17,150 m²
272,272,Mehdiabad q.,https://bina.az//items/3632022,bugün 14:12,67 000AZN,3 otaq,2/6,935 m²
273,273,Nizami m.,https://bina.az//items/3622734,bugün 14:12,2 500 000AZN,2 otaq,4/9,55 m²
274,274,Nəsimi m.,https://bina.az//items/3632021,bugün 14:12,123 000AZN,2 otaq,8/16,50 m²
275,275,Nəriman Nərimanov m.,https://bina.az//items/3252436,bugün 14:11,410 000AZN,3 otaq,5/9,50 m²
276,276,Azadlıq Prospekti m.,https://bina.az//items/3590744,bugün 14:11,103 000AZN,2 otaq,15/16,70 m²
277,277,Koroğlu m.,https://bina.az//items/3632020,bugün 14:11,115 000AZN,3 otaq,9/9,76 m²
278,278,Biləcəri q.,https://bina.az//items/3590316,bugün 14:11,118 000AZN,6 otaq,6/16,60 m²
279,279,Həzi Aslanov m.,https://bina.az//items/3621691,bugün 14:11,110 000AZN,2 otaq,10/17,130 m²
280,280,Mərdəkan q.,https://bina.az//items/2601479,bugün 14:09,350 000AZN,2 otaq,14/14,260 m²
281,281,Nərimanov r.,https://bina.az//items/3373936,bugün 14:09,142 000AZN,3 otaq,2/9,61 m²
282,282,Həzi Aslanov m.,https://bina.az//items/3493503,bugün 14:09,117 000AZN,2 otaq,9/16,60 m²
283,283,Xırdalan,https://bina.az//items/3632016,bugün 14:08,90 000AZN,3 otaq,8/16,62 m²
284,284,Mərdəkan q.,https://bina.az//items/3601166,bugün 14:08,350 000AZN,2 otaq,16/17,180 m²
285,285,Nəsimi r.,https://bina.az//items/3274371,bugün 14:08,335 000AZN,2 otaq,5/18,173 m²
286,286,Yeni Yasamal q.,https://bina.az//items/3231874,bugün 14:08,3 400 000AZN,3 otaq,2/9,1800 m²
287,287,Mərdəkan q.,https://bina.az//items/3326249,bugün 14:08,380 000AZN,3 otaq,12/20,280 m²
288,288,Mərdəkan q.,https://bina.az//items/2635301,bugün 14:08,380 000AZN,2 otaq,8/16,200 m²
289,289,Masazır q.,https://bina.az//items/3632014,bugün 14:08,95 000AZN,3 otaq,4/5,142 m²
290,290,Əhmədli m.,https://bina.az//items/3613835,bugün 14:09,138 000AZN,3 otaq,17/17,68 m²
291,291,Badamdar q.,https://bina.az//items/3585374,bugün 14:07,212 000AZN,9 sot,12/17,146 m²
292,292,Əhmədli m.,https://bina.az//items/3627604,bugün 14:07,142 000AZN,3 otaq,1/9,75 m²
293,293,Badamdar q.,https://bina.az//items/3470644,bugün 14:05,217 000AZN,5 otaq,6/12,255 m²
294,294,Əhmədli m.,https://bina.az//items/3527240,bugün 14:07,135 000AZN,2 otaq,3/16,2 m²
295,295,Nəsimi r.,https://bina.az//items/3252821,bugün 14:04,249 000AZN,3 otaq,3/9,180 m²
296,296,Mərdəkan q.,https://bina.az//items/3442014,bugün 14:04,345 000AZN,3 otaq,5/11,300 m²
297,297,Nəriman Nərimanov m.,https://bina.az//items/3632003,bugün 14:04,308 000AZN,5 otaq,7/9,115 m²
298,298,Mərdəkan q.,https://bina.az//items/3591097,bugün 14:03,410 000AZN,2 otaq,11/17,220 m²
299,299,İnşaatçılar m.,https://bina.az//items/3632002,bugün 14:03,147 000AZN,2 otaq,16/20,76 m²
300,300,Mərdəkan q.,https://bina.az//items/3556835,bugün 14:03,270 000AZN,4 otaq,4/17,170 m²
301,301,Xırdalan,https://bina.az//items/3630235,bugün 14:02,66 000AZN,2 otaq,15/17,51 m²
302,302,Nəsimi r.,https://bina.az//items/3461054,bugün 14:02,410 000AZN,3 otaq,9/17,210 m²
303,303,Nəsimi r.,https://bina.az//items/3447546,bugün 14:02,235 000AZN,6 otaq,9/16,110 m²
304,304,Nəriman Nərimanov m.,https://bina.az//items/3627517,bugün 14:01,200 000AZN,3 otaq,3/5,90 m²
305,305,Masazır q.,https://bina.az//items/3515880,bugün 14:01,980 000AZN,3 otaq,8/18,400 m²
306,306,28 May m.,https://bina.az//items/3264206,bugün 14:01,245 000AZN,4 otaq,3/9,93 m²
307,307,Nəsimi r.,https://bina.az//items/3627933,bugün 14:01,265 000AZN,2 otaq,12/17,150 m²
308,308,Nəsimi r.,https://bina.az//items/3269279,bugün 14:00,395 000AZN,7 otaq,14/14,235 m²
309,309,Memar Əcəmi m.,https://bina.az//items/3631998,bugün 14:00,110 000AZN,4 otaq,1/9,50 m²
310,310,8 Noyabr m.,https://bina.az//items/3303486,bugün 13:58,310 000AZN,3 otaq,14/14,141 m²
311,311,Hövsan q.,https://bina.az//items/3631996,bugün 14:20,40 000AZN,3 otaq,8/17,53 m²
312,312,9-cu mikrorayon q.,https://bina.az//items/3631995,bugün 13:58,210 000AZN,3 otaq,7/16,109 m²
313,313,Nəriman Nərimanov m.,https://bina.az//items/3231767,bugün 13:58,240 000AZN,3 otaq,14/17,95 m²
314,314,Badamdar q.,https://bina.az//items/3443914,bugün 13:57,136 800AZN,2 otaq,13/17,7 m²
315,315,Pirşağı q.,https://bina.az//items/3631993,bugün 13:57,250 000AZN,0 sot,8/16,170 m²
316,316,Mərdəkan q.,https://bina.az//items/3228022,bugün 13:57,250 000AZN,4 otaq,13/14,105 m²
317,317,Badamdar q.,https://bina.az//items/3274455,bugün 13:56,148 500AZN,2 otaq,4/5,318 m²
318,318,M.Ə.Rəsulzadə q.,https://bina.az//items/3048887,bugün 13:56,330 000AZN,5 otaq,7/16,120 m²
319,319,Xırdalan,https://bina.az//items/3631992,bugün 13:56,175 000AZN,3 otaq,14/17,600 m²
320,320,Badamdar q.,https://bina.az//items/3610963,bugün 13:56,650 000AZN,8 otaq,10/18,48 m²
321,321,İnşaatçılar m.,https://bina.az//items/3631988,bugün 13:55,150 000AZN,2 otaq,9/17,45 m²
322,322,Masazır q.,https://bina.az//items/3621977,bugün 13:55,55 000AZN,2 otaq,3/8,200 m²
323,323,Mərdəkan q.,https://bina.az//items/3556079,bugün 13:55,295 000AZN,4 otaq,7/15,172 m²
324,324,İnşaatçılar m.,https://bina.az//items/3616959,bugün 13:55,300 000AZN,4 otaq,20/20,130 m²
325,325,İnşaatçılar m.,https://bina.az//items/3462028,bugün 13:55,220 000AZN,3 otaq,3/18,146 m²
326,326,Badamdar q.,https://bina.az//items/3609126,bugün 13:55,212 000AZN,3 otaq,2/9,145 m²
327,327,İnşaatçılar m.,https://bina.az//items/3461915,bugün 13:54,215 000AZN,3 otaq,14/20,125 m²
328,328,Badamdar q.,https://bina.az//items/3557172,bugün 13:54,131 500AZN,2 otaq,2/17,4 m²
329,329,Yasamal r.,https://bina.az//items/3607971,bugün 13:54,202 000AZN,4 otaq,9/9,103 m²
330,330,Mərdəkan q.,https://bina.az//items/3216214,bugün 13:53,980 000AZN,3 otaq,2/5,600 m²
331,331,Qara Qarayev m.,https://bina.az//items/3521357,bugün 13:53,140 000AZN,2 otaq,3/9,76 m²
332,332,Yeni Yasamal q.,https://bina.az//items/3631982,bugün 13:53,85 000AZN,2 otaq,9/18,45 m²
333,333,Qara Qarayev m.,https://bina.az//items/3542322,bugün 13:53,131 000AZN,3 otaq,4/14,5 m²
334,334,Gənclik m.,https://bina.az//items/3631978,bugün 13:52,235 000AZN,2 otaq,12/16,137 m²
335,335,Qara Qarayev m.,https://bina.az//items/3554547,bugün 13:53,146 000AZN,2 otaq,6/18,86 m²
336,336,Xırdalan,https://bina.az//items/3631981,bugün 13:52,35 000AZN,3 otaq,2/5,87 m²
337,337,Nəriman Nərimanov m.,https://bina.az//items/3631977,bugün 13:52,240 000AZN,2 otaq,5/9,141 m²
338,338,Xırdalan,https://bina.az//items/3631976,bugün 13:52,67 000AZN,2 otaq,2/16,47 m²
339,339,Memar Əcəmi m.,https://bina.az//items/3631974,bugün 13:52,135 000AZN,2 otaq,9/9,65 m²
340,340,Nərimanov r.,https://bina.az//items/3631975,bugün 13:51,270 000AZN,4 otaq,8/9,96 m²
341,341,Binəqədi q.,https://bina.az//items/3631973,bugün 13:51,70 000AZN,2 otaq,3/9,100 m²
342,342,Əhmədli q.,https://bina.az//items/3631969,bugün 13:50,58 000AZN,4 otaq,10/13,45 m²
343,343,Mərdəkan q.,https://bina.az//items/3614578,bugün 13:47,370 000AZN,4 otaq,3/5,195 m²
344,344,Qara Qarayev m.,https://bina.az//items/3631961,bugün 13:47,160 000AZN,3 otaq,17/19,85 m²
345,345,Mərdəkan q.,https://bina.az//items/3452288,bugün 13:47,980 000AZN,6 otaq,3/12,400 m²
346,346,Nəsimi r.,https://bina.az//items/3631964,bugün 13:55,379 000AZN,4 otaq,5/5,150 m²
347,347,Mərdəkan q.,https://bina.az//items/3364348,bugün 13:47,345 000AZN,6 otaq,4/12,200 m²
348,348,Şüvəlan q.,https://bina.az//items/3605513,bugün 13:47,820 000AZN,3 otaq,3/9,500 m²
349,349,Nəsimi r.,https://bina.az//items/3518611,bugün 13:47,248 000AZN,5 otaq,2/17,118 m²
350,350,Mərdəkan q.,https://bina.az//items/3597993,bugün 13:46,350 000AZN,6 sot,16/18,200 m²
351,351,Şüvəlan q.,https://bina.az//items/3631958,bugün 13:46,48 500AZN,2 otaq,5/21,45 m²
352,352,Neftçilər m.,https://bina.az//items/3631957,bugün 13:46,100 000AZN,4 otaq,2/19,300 m²
353,353,Buzovna q.,https://bina.az//items/3082109,bugün 13:46,295 000AZN,3 otaq,10/17,125 m²
354,354,Sabunçu q.,https://bina.az//items/3354858,bugün 13:46,72 500AZN,3 otaq,5/5,121 m²
355,355,Nəsimi r.,https://bina.az//items/3464190,bugün 13:46,285 000AZN,4 otaq,3/12,116 m²
356,356,Nərimanov r.,https://bina.az//items/3624639,bugün 13:46,308 000AZN,4 otaq,4/12,185 m²
357,357,Mərdəkan q.,https://bina.az//items/3614394,bugün 13:44,260 000AZN,5 otaq,8/13,150 m²
358,358,Mərdəkan q.,https://bina.az//items/3511931,bugün 13:44,250 000AZN,3 otaq,19/19,130 m²
359,359,8 Noyabr m.,https://bina.az//items/3565508,bugün 13:43,275 000AZN,2 otaq,2/16,112 m²
360,360,İnşaatçılar m.,https://bina.az//items/3585676,bugün 13:43,169 000AZN,2 otaq,16/18,60 m²
361,361,Xırdalan,https://bina.az//items/3631950,bugün 13:43,61 500AZN,2 otaq,9/10,42 m²
362,362,Nərimanov r.,https://bina.az//items/3541682,bugün 13:43,175 000AZN,6 otaq,2/9,67 m²
363,363,Yasamal r.,https://bina.az//items/3285241,bugün 13:42,109 000AZN,4 otaq,5/5,71 m²
364,364,Ramana q.,https://bina.az//items/3603938,bugün 13:42,115 000AZN,2 sot,2/5,200 m²
365,365,İnşaatçılar m.,https://bina.az//items/3631952,bugün 13:41,210 000AZN,2 otaq,17/21,100 m²
366,366,Xəzər r.,https://bina.az//items/3631949,bugün 13:41,42 000AZN,3 otaq,2/5,66 m²
367,367,Yeni Yasamal q.,https://bina.az//items/3631271,bugün 13:41,118 000AZN,2 otaq,15/19,85 m²
368,368,Memar Əcəmi m.,https://bina.az//items/3631947,bugün 13:40,135 000AZN,5 otaq,7/7,7 m²
369,369,Memar Əcəmi m.,https://bina.az//items/3544233,bugün 13:40,92 000AZN,3 otaq,4/16,180 m²
370,370,Mərdəkan q.,https://bina.az//items/3574265,bugün 13:40,360 000AZN,3 otaq,11/17,158 m²
371,371,8 Noyabr m.,https://bina.az//items/3607347,bugün 13:39,290 000AZN,3 otaq,3/15,85 m²
372,372,Nizami m.,https://bina.az//items/3603678,bugün 13:39,195 000AZN,5 otaq,11/18,220 m²
373,373,Elmlər Akademiyası m.,https://bina.az//items/3571099,bugün 13:35,128 000AZN,2 otaq,2/5,52 m²
374,374,28 May m.,https://bina.az//items/3537611,bugün 13:35,380 000AZN,3 otaq,9/16,120 m²
375,375,Mərdəkan q.,https://bina.az//items/3331734,bugün 13:35,215 000AZN,3 otaq,18/18,140 m²
376,376,Memar Əcəmi m.,https://bina.az//items/3327191,bugün 13:35,230 000AZN,3 otaq,6/18,125 m²
377,377,Nəriman Nərimanov m.,https://bina.az//items/3631943,bugün 13:35,240 000AZN,3 otaq,17/21,140 m²
378,378,8 Noyabr m.,https://bina.az//items/3607388,bugün 13:35,290 000AZN,2 otaq,4/5,158 m²
379,379,Qara Qarayev m.,https://bina.az//items/3482612,bugün 13:35,135 000AZN,3 otaq,3/6,60 m²
380,380,Əhmədli m.,https://bina.az//items/3492742,bugün 13:34,160 000AZN,2 otaq,15/27,80 m²
381,381,Yasamal r.,https://bina.az//items/3624015,bugün 13:34,215 000AZN,3 otaq,5/16,105 m²
382,382,Nizami m.,https://bina.az//items/3619359,bugün 13:34,300 000AZN,4 otaq,5/18,130 m²
383,383,28 May m.,https://bina.az//items/3580209,bugün 13:34,345 000AZN,1 otaq,4/9,175 m²
384,384,Əhmədli m.,https://bina.az//items/3631930,bugün 13:34,80 000AZN,2 otaq,15/17,40 m²
385,385,Keşlə q.,https://bina.az//items/3631613,bugün 13:38,160 000AZN,4 otaq,2/5,9 m²
386,386,Nəriman Nərimanov m.,https://bina.az//items/3620854,bugün 13:33,227 000AZN,2 otaq,7/16,7 m²
387,387,Nəriman Nərimanov m.,https://bina.az//items/3631935,bugün 13:33,185 000AZN,3 otaq,11/14,90 m²
388,388,28 May m.,https://bina.az//items/3614033,bugün 13:33,132 000AZN,2 otaq,8/19,55 m²
389,389,Gənclik m.,https://bina.az//items/3622970,bugün 13:33,262 000AZN,4 otaq,3/16,8 m²
390,390,Qara Qarayev m.,https://bina.az//items/3346764,bugün 13:32,165 000AZN,2 otaq,16/19,90 m²
391,391,Mərdəkan q.,https://bina.az//items/3631939,bugün 13:32,110 000AZN,3 otaq,3/17,100 m²
392,392,Azadlıq Prospekti m.,https://bina.az//items/3631938,bugün 13:32,180 000AZN,2 otaq,17/20,9 m²
393,393,Həzi Aslanov m.,https://bina.az//items/3631937,bugün 13:32,215 000AZN,4 otaq,4/4,120 m²
394,394,8 Noyabr m.,https://bina.az//items/3631933,bugün 13:31,220 000AZN,3 otaq,9/15,100 m²
395,395,Nərimanov r.,https://bina.az//items/3631931,bugün 13:31,185 000AZN,3 otaq,4/16,65 m²
396,396,Nərimanov r.,https://bina.az//items/3557142,bugün 13:31,194 500AZN,3 otaq,7/14,85 m²
397,397,28 May m.,https://bina.az//items/3563784,bugün 13:31,275 000AZN,2 otaq,7/12,116 m²
398,398,İçəri Şəhər m.,https://bina.az//items/3565169,bugün 13:31,150 000AZN,1 otaq,1/1,40 m²
399,399,Memar Əcəmi m.,https://bina.az//items/3572580,bugün 13:31,129 000AZN,3 otaq,3/5,90 m²
400,400,Şah İsmayıl Xətai m.,https://bina.az//items/3583028,bugün 13:31,498 000AZN,7 otaq,16/17,360 m²
401,401,Elmlər Akademiyası m.,https://bina.az//items/3345688,bugün 13:31,220 000AZN,2 otaq,11/17,103 m²
402,402,Nərimanov r.,https://bina.az//items/3293051,bugün 13:30,300 000AZN,2 otaq,10/17,110 m²
403,403,Biləcəri q.,https://bina.az//items/3431914,bugün 13:30,177 000AZN,6 otaq,12/13,260 m²
404,404,Nizami m.,https://bina.az//items/3519142,bugün 13:30,319 999AZN,3 otaq,16/20,120 m²
405,405,Nəsimi r.,https://bina.az//items/3212718,bugün 13:30,205 000AZN,3 otaq,9/16,125 m²
406,406,Şıxov q.,https://bina.az//items/3631929,bugün 13:30,45 000AZN,5 sot,4/8,85 m²
407,407,Əhmədli m.,https://bina.az//items/3422446,bugün 13:30,139 500AZN,3 otaq,10/18,120 m²
408,408,Nizami m.,https://bina.az//items/3513097,bugün 13:29,248 700AZN,3 otaq,4/5,155 m²
409,409,Nərimanov r.,https://bina.az//items/3181069,bugün 13:29,260 000AZN,3 otaq,11/18,350 m²
410,410,Mərdəkan q.,https://bina.az//items/3565509,bugün 13:26,280 000AZN,8 sot,3/11,145 m²
411,411,Mərdəkan q.,https://bina.az//items/3495073,bugün 13:26,448 000AZN,3 otaq,1/2,95 m²
412,412,Elmlər Akademiyası m.,https://bina.az//items/3574844,bugün 13:25,315 000AZN,1 otaq,13/27,24 m²
413,413,Nizami m.,https://bina.az//items/3631922,bugün 13:25,52 000AZN,2 otaq,9/10,65 m²
414,414,8 Noyabr m.,https://bina.az//items/3613175,bugün 13:25,200 000AZN,3 otaq,4/5,78 m²
415,415,Bakıxanov q.,https://bina.az//items/3631921,bugün 13:25,125 000AZN,2 otaq,10/13,40 m²
416,416,Memar Əcəmi m.,https://bina.az//items/3614170,bugün 13:24,92 000AZN,3 otaq,10/16,118 m²
417,417,Nəsimi r.,https://bina.az//items/3463871,bugün 13:24,274 000AZN,6 sot,6/9,70 m²
418,418,Şüvəlan q.,https://bina.az//items/3605063,bugün 13:24,400 000AZN,1 otaq,10/16,55 m²
419,419,Nərimanov r.,https://bina.az//items/3135655,bugün 13:24,149 000AZN,9 otaq,17/23,70 m²
420,420,Həzi Aslanov q.,https://bina.az//items/3631916,bugün 13:24,110 000AZN,8 sot,7/17,5 m²
421,421,Neftçilər m.,https://bina.az//items/3631919,bugün 13:23,400 000AZN,2 otaq,13/17,150 m²
422,422,Qara Qarayev m.,https://bina.az//items/3304987,bugün 13:23,167 000AZN,3 otaq,11/15,200 m²
423,423,Yasamal q.,https://bina.az//items/3631918,bugün 13:23,240 000AZN,3 otaq,3/19,520 m²
424,424,28 May m.,https://bina.az//items/3631917,bugün 13:22,365 000AZN,7 otaq,7/18,44 m²
425,425,Mərdəkan q.,https://bina.az//items/3280425,bugün 13:22,520 000AZN,1 otaq,2/5,130 m²
426,426,Həzi Aslanov q.,https://bina.az//items/3631903,bugün 13:18,111 000AZN,2 otaq,6/9,51 m²
427,427,8 Noyabr m.,https://bina.az//items/3484737,bugün 13:18,260 000AZN,3 otaq,5/18,133 m²
428,428,Mərdəkan q.,https://bina.az//items/3631906,bugün 13:18,340 000AZN,4 otaq,1/33,150 m²
429,429,Mərdəkan q.,https://bina.az//items/3423544,bugün 13:18,185 000AZN,2 otaq,1/12,160 m²
430,430,Nəsimi r.,https://bina.az//items/3631905,bugün 13:18,950 000AZN,2 otaq,1/9,161 m²
431,431,Xırdalan,https://bina.az//items/3631904,bugün 13:17,85 000AZN,1 otaq,10/17,60 m²
432,432,İnşaatçılar m.,https://bina.az//items/3631901,bugün 13:17,127 000AZN,5 sot,4/9,48 m²
433,433,Buzovna q.,https://bina.az//items/3329616,bugün 13:18,860 000AZN,3 otaq,15/18,104 m²
434,434,Əhmədli m.,https://bina.az//items/3631894,bugün 13:15,155 000AZN,7 otaq,9/9,320 m²
435,435,Qaraçuxur q.,https://bina.az//items/3631896,bugün 13:15,250 000AZN,3 otaq,2/5,82 m²
436,436,Həzi Aslanov m.,https://bina.az//items/3631893,bugün 13:15,139 000AZN,3 otaq,9/9,131 m²
437,437,İnşaatçılar m.,https://bina.az//items/3631888,bugün 13:14,198 000AZN,3 otaq,13/18,65 m²
438,438,Gənclik m.,https://bina.az//items/3563648,bugün 13:13,140 000AZN,0 sot,9/10,190 m²
439,439,Tovuz,https://bina.az//items/3631890,bugün 13:13,50 000AZN,4 otaq,3/8,35 m²
440,440,Xəzər r.,https://bina.az//items/3604945,bugün 13:13,300 000AZN,2 otaq,11/16,312 m²
441,441,Mehdiabad q.,https://bina.az//items/3631878,bugün 13:09,260 000AZN,7 otaq,9/9,340 m²
442,442,Yeni Günəşli q.,https://bina.az//items/3631877,bugün 13:09,77 000AZN,2 otaq,3/8,52 m²
443,443,Xırdalan,https://bina.az//items/3631876,bugün 13:09,115 000AZN,3 otaq,7/9,100 m²
444,444,Nəsimi m.,https://bina.az//items/3631861,bugün 13:29,187 000AZN,3 otaq,15/18,80 m²
445,445,Nəsimi m.,https://bina.az//items/3539981,bugün 13:09,220 000AZN,3 otaq,12/16,2 m²
446,446,Nəriman Nərimanov m.,https://bina.az//items/3624780,bugün 13:08,295 000AZN,3 otaq,13/18,130 m²
447,447,28 May m.,https://bina.az//items/3452936,bugün 13:08,560 000AZN,3 otaq,3/12,165 m²
448,448,Abşeron r.,https://bina.az//items/3631874,bugün 13:08,72 000AZN,2 otaq,11/14,9 m²
449,449,Nizami m.,https://bina.az//items/3317020,bugün 13:08,339 000AZN,4 otaq,2/5,5 m²
450,450,Nəriman Nərimanov m.,https://bina.az//items/3631873,bugün 13:08,148 000AZN,2 otaq,5/5,50 m²
451,451,Qara Qarayev m.,https://bina.az//items/3631872,bugün 13:08,112 000AZN,2 otaq,7/18,50 m²
452,452,Səbail r.,https://bina.az//items/3539203,bugün 13:07,755 000AZN,4 otaq,10/16,210 m²
453,453,Şah İsmayıl Xətai m.,https://bina.az//items/3631870,bugün 13:07,285 000AZN,3 otaq,14/19,140 m²
454,454,İnşaatçılar m.,https://bina.az//items/3564949,bugün 13:07,270 000AZN,3 otaq,6/10,115 m²
455,455,Yasamal r.,https://bina.az//items/3622452,bugün 13:07,126 500AZN,2 otaq,12/16,65 m²
456,456,Memar Əcəmi m.,https://bina.az//items/3615325,bugün 13:06,158 000AZN,2 otaq,2/5,68 m²
457,457,Şüvəlan q.,https://bina.az//items/3024998,bugün 13:06,260 000AZN,4 otaq,3/8,160 m²
458,458,Mərdəkan q.,https://bina.az//items/3631868,bugün 13:04,65 000AZN,6 sot,3/5,186 m²
459,459,Mərdəkan q.,https://bina.az//items/3470569,bugün 13:04,280 000AZN,5 sot,7/16,170 m²
460,460,Mərdəkan q.,https://bina.az//items/3565378,bugün 14:14,90 000AZN,4 otaq,12/27,35 m²
461,461,Mərdəkan q.,https://bina.az//items/3631863,bugün 13:03,290 000AZN,2 otaq,5/5,86 m²
